segment_id,segment_name,district,time_period,is_weekend,model_risk_score,target_risk_score,risk_band,top_feature_1,top_feature_1_shap,top_feature_2,top_feature_2_shap,top_feature_3,top_feature_3_shap,top_feature_4,top_feature_4_shap,top_feature_5,top_feature_5_shap,explanation
1001,Connaught Place to Janpath,New Delhi,Morning,0,48.8103,46.3439,Moderate,distance_m,8.6677,reduced_activity_context,-5.2253,footfall_proxy,4.8537,distance_to_public_toilet_m,4.3972,cctv_coverage_score,1.727,distance_m increased risk (+8.67); reduced_activity_context reduced risk (-5.23); footfall_proxy increased risk (+4.85); distance_to_public_toilet_m increased risk (+4.40); cctv_coverage_score increased risk (+1.73)
1020,Daryaganj to Kashmere Gate,North,Night,0,63.249,33.9143,Moderate,reduced_activity_context,9.8221,distance_to_public_toilet_m,7.9724,distance_m,5.9602,lighting_score,3.7691,cctv_coverage_score,2.0903,reduced_activity_context increased risk (+9.82); distance_to_public_toilet_m increased risk (+7.97); distance_m increased risk (+5.96); lighting_score increased risk (+3.77); cctv_coverage_score increased risk (+2.09)
1020,Daryaganj to Kashmere Gate,North,Night,1,63.249,38.9143,Moderate,reduced_activity_context,9.8221,distance_to_public_toilet_m,7.9724,distance_m,5.9602,lighting_score,3.7691,cctv_coverage_score,2.0903,reduced_activity_context increased risk (+9.82); distance_to_public_toilet_m increased risk (+7.97); distance_m increased risk (+5.96); lighting_score increased risk (+3.77); cctv_coverage_score increased risk (+2.09)
1020,Daryaganj to Kashmere Gate,North,Late Night,0,64.5682,40.9143,Moderate,reduced_activity_context,10.3228,distance_to_public_toilet_m,7.8799,distance_m,5.3222,lighting_score,4.0507,cctv_coverage_score,2.0695,reduced_activity_context increased risk (+10.32); distance_to_public_toilet_m increased risk (+7.88); distance_m increased risk (+5.32); lighting_score increased risk (+4.05); cctv_coverage_score increased risk (+2.07)
1020,Daryaganj to Kashmere Gate,North,Late Night,1,64.5682,45.9143,Moderate,reduced_activity_context,10.3228,distance_to_public_toilet_m,7.8799,distance_m,5.3222,lighting_score,4.0507,cctv_coverage_score,2.0695,reduced_activity_context increased risk (+10.32); distance_to_public_toilet_m increased risk (+7.88); distance_m increased risk (+5.32); lighting_score increased risk (+4.05); cctv_coverage_score increased risk (+2.07)
1021,Kashmere Gate to Civil Lines,North,Morning,0,39.496,16.3131,Low,distance_m,8.6078,reduced_activity_context,-5.6154,distance_to_public_toilet_m,5.2797,cctv_coverage_score,-4.2911,estimated_travel_time_s,2.1682,distance_m increased risk (+8.61); reduced_activity_context reduced risk (-5.62); distance_to_public_toilet_m increased risk (+5.28); cctv_coverage_score reduced risk (-4.29); estimated_travel_time_s increased risk (+2.17)
1021,Kashmere Gate to Civil Lines,North,Morning,1,39.496,21.3131,Low,distance_m,8.6078,reduced_activity_context,-5.6154,distance_to_public_toilet_m,5.2797,cctv_coverage_score,-4.2911,estimated_travel_time_s,2.1682,distance_m increased risk (+8.61); reduced_activity_context reduced risk (-5.62); distance_to_public_toilet_m increased risk (+5.28); cctv_coverage_score reduced risk (-4.29); estimated_travel_time_s increased risk (+2.17)
1021,Kashmere Gate to Civil Lines,North,Day,0,39.0027,12.8131,Low,distance_m,8.8399,reduced_activity_context,-5.7491,distance_to_public_toilet_m,5.5468,cctv_coverage_score,-4.3925,estimated_travel_time_s,2.2603,distance_m increased risk (+8.84); reduced_activity_context reduced risk (-5.75); distance_to_public_toilet_m increased risk (+5.55); cctv_coverage_score reduced risk (-4.39); estimated_travel_time_s increased risk (+2.26)
1021,Kashmere Gate to Civil Lines,North,Day,1,39.0027,17.8131,Low,distance_m,8.8399,reduced_activity_context,-5.7491,distance_to_public_toilet_m,5.5468,cctv_coverage_score,-4.3925,estimated_travel_time_s,2.2603,distance_m increased risk (+8.84); reduced_activity_context reduced risk (-5.75); distance_to_public_toilet_m increased risk (+5.55); cctv_coverage_score reduced risk (-4.39); estimated_travel_time_s increased risk (+2.26)
1021,Kashmere Gate to Civil Lines,North,Evening,0,42.3604,23.3131,Low,distance_m,8.2442,reduced_activity_context,-5.1833,distance_to_public_toilet_m,4.3175,cctv_coverage_score,-3.7946,contextual_footfall_proxy,3.1478,distance_m increased risk (+8.24); reduced_activity_context reduced risk (-5.18); distance_to_public_toilet_m increased risk (+4.32); cctv_coverage_score reduced risk (-3.79); contextual_footfall_proxy increased risk (+3.15)
1021,Kashmere Gate to Civil Lines,North,Evening,1,42.3604,28.3131,Low,distance_m,8.2442,reduced_activity_context,-5.1833,distance_to_public_toilet_m,4.3175,cctv_coverage_score,-3.7946,contextual_footfall_proxy,3.1478,distance_m increased risk (+8.24); reduced_activity_context reduced risk (-5.18); distance_to_public_toilet_m increased risk (+4.32); cctv_coverage_score reduced risk (-3.79); contextual_footfall_proxy increased risk (+3.15)
1021,Kashmere Gate to Civil Lines,North,Night,0,54.5358,33.8131,Moderate,reduced_activity_context,9.1524,distance_m,8.7266,distance_to_public_toilet_m,4.8606,cctv_coverage_score,-3.716,contextual_footfall_proxy,-3.2998,reduced_activity_context increased risk (+9.15); distance_m increased risk (+8.73); distance_to_public_toilet_m increased risk (+4.86); cctv_coverage_score reduced risk (-3.72); contextual_footfall_proxy reduced risk (-3.30)
1021,Kashmere Gate to Civil Lines,North,Night,1,54.5358,38.8131,Moderate,reduced_activity_context,9.1524,distance_m,8.7266,distance_to_public_toilet_m,4.8606,cctv_coverage_score,-3.716,contextual_footfall_proxy,-3.2998,reduced_activity_context increased risk (+9.15); distance_m increased risk (+8.73); distance_to_public_toilet_m increased risk (+4.86); cctv_coverage_score reduced risk (-3.72); contextual_footfall_proxy reduced risk (-3.30)
1021,Kashmere Gate to Civil Lines,North,Late Night,0,60.1088,40.8131,Moderate,reduced_activity_context,10.0695,distance_m,8.2497,distance_to_public_toilet_m,4.7692,cctv_coverage_score,-3.3356,lighting_score,2.5409,reduced_activity_context increased risk (+10.07); distance_m increased risk (+8.25); distance_to_public_toilet_m increased risk (+4.77); cctv_coverage_score reduced risk (-3.34); lighting_score increased risk (+2.54)
1021,Kashmere Gate to Civil Lines,North,Late Night,1,60.1088,45.8131,Moderate,reduced_activity_context,10.0695,distance_m,8.2497,distance_to_public_toilet_m,4.7692,cctv_coverage_score,-3.3356,lighting_score,2.5409,reduced_activity_context increased risk (+10.07); distance_m increased risk (+8.25); distance_to_public_toilet_m increased risk (+4.77); cctv_coverage_score reduced risk (-3.34); lighting_score increased risk (+2.54)
1022,Civil Lines to Model Town,North,Morning,0,17.019,16.2981,Low,reduced_activity_context,-6.9262,distance_m,-2.1594,contextual_footfall_proxy,-1.8805,distance_to_public_toilet_m,-1.3285,lighting_relevance,-1.0655,reduced_activity_context reduced risk (-6.93); distance_m reduced risk (-2.16); contextual_footfall_proxy reduced risk (-1.88); distance_to_public_toilet_m reduced risk (-1.33); lighting_relevance reduced risk (-1.07)
1022,Civil Lines to Model Town,North,Morning,1,17.019,21.2981,Low,reduced_activity_context,-6.9262,distance_m,-2.1594,contextual_footfall_proxy,-1.8805,distance_to_public_toilet_m,-1.3285,lighting_relevance,-1.0655,reduced_activity_context reduced risk (-6.93); distance_m reduced risk (-2.16); contextual_footfall_proxy reduced risk (-1.88); distance_to_public_toilet_m reduced risk (-1.33); lighting_relevance reduced risk (-1.07)
1022,Civil Lines to Model Town,North,Day,0,16.9679,12.7981,Low,reduced_activity_context,-6.9292,distance_m,-2.2403,contextual_footfall_proxy,-1.7906,distance_to_public_toilet_m,-1.3164,lighting_relevance,-1.0655,reduced_activity_context reduced risk (-6.93); distance_m reduced risk (-2.24); contextual_footfall_proxy reduced risk (-1.79); distance_to_public_toilet_m reduced risk (-1.32); lighting_relevance reduced risk (-1.07)
1022,Civil Lines to Model Town,North,Day,1,16.9679,17.7981,Low,reduced_activity_context,-6.9292,distance_m,-2.2403,contextual_footfall_proxy,-1.7906,distance_to_public_toilet_m,-1.3164,lighting_relevance,-1.0655,reduced_activity_context reduced risk (-6.93); distance_m reduced risk (-2.24); contextual_footfall_proxy reduced risk (-1.79); distance_to_public_toilet_m reduced risk (-1.32); lighting_relevance reduced risk (-1.07)
1022,Civil Lines to Model Town,North,Evening,0,18.363,23.2981,Low,reduced_activity_context,-6.739,distance_m,-2.1811,distance_to_public_toilet_m,-1.3014,contextual_footfall_proxy,-1.0649,lighting_relevance,-1.0449,reduced_activity_context reduced risk (-6.74); distance_m reduced risk (-2.18); distance_to_public_toilet_m reduced risk (-1.30); contextual_footfall_proxy reduced risk (-1.06); lighting_relevance reduced risk (-1.04)
1022,Civil Lines to Model Town,North,Evening,1,18.363,28.2981,Low,reduced_activity_context,-6.739,distance_m,-2.1811,distance_to_public_toilet_m,-1.3014,contextual_footfall_proxy,-1.0649,lighting_relevance,-1.0449,reduced_activity_context reduced risk (-6.74); distance_m reduced risk (-2.18); distance_to_public_toilet_m reduced risk (-1.30); contextual_footfall_proxy reduced risk (-1.06); lighting_relevance reduced risk (-1.04)
1022,Civil Lines to Model Town,North,Night,0,36.8719,33.7981,Moderate,reduced_activity_context,10.3952,distance_m,-2.5995,lighting_relevance,1.64,contextual_footfall_proxy,-1.1927,footfall_proxy,-1.1342,reduced_activity_context increased risk (+10.40); distance_m reduced risk (-2.60); lighting_relevance increased risk (+1.64); contextual_footfall_proxy reduced risk (-1.19); footfall_proxy reduced risk (-1.13)
1022,Civil Lines to Model Town,North,Night,1,36.8719,38.7981,Moderate,reduced_activity_context,10.3952,distance_m,-2.5995,lighting_relevance,1.64,contextual_footfall_proxy,-1.1927,footfall_proxy,-1.1342,reduced_activity_context increased risk (+10.40); distance_m reduced risk (-2.60); lighting_relevance increased risk (+1.64); contextual_footfall_proxy reduced risk (-1.19); footfall_proxy reduced risk (-1.13)
1022,Civil Lines to Model Town,North,Late Night,0,37.5373,40.7981,Moderate,reduced_activity_context,10.7438,distance_m,-2.4626,lighting_relevance,1.7185,footfall_proxy,-1.2621,distance_to_public_toilet_m,-1.1647,reduced_activity_context increased risk (+10.74); distance_m reduced risk (-2.46); lighting_relevance increased risk (+1.72); footfall_proxy reduced risk (-1.26); distance_to_public_toilet_m reduced risk (-1.16)
1022,Civil Lines to Model Town,North,Late Night,1,37.5373,45.7981,Moderate,reduced_activity_context,10.7438,distance_m,-2.4626,lighting_relevance,1.7185,footfall_proxy,-1.2621,distance_to_public_toilet_m,-1.1647,reduced_activity_context increased risk (+10.74); distance_m reduced risk (-2.46); lighting_relevance increased risk (+1.72); footfall_proxy reduced risk (-1.26); distance_to_public_toilet_m reduced risk (-1.16)
1023,Model Town to Shalimar Bagh,North West,Morning,0,16.7378,14.3448,Low,reduced_activity_context,-6.7339,contextual_footfall_proxy,-2.1415,distance_m,-2.1076,distance_to_public_toilet_m,-1.0896,lighting_relevance,-1.0738,reduced_activity_context reduced risk (-6.73); contextual_footfall_proxy reduced risk (-2.14); distance_m reduced risk (-2.11); distance_to_public_toilet_m reduced risk (-1.09); lighting_relevance reduced risk (-1.07)
1023,Model Town to Shalimar Bagh,North West,Morning,1,16.7378,19.3448,Low,reduced_activity_context,-6.7339,contextual_footfall_proxy,-2.1415,distance_m,-2.1076,distance_to_public_toilet_m,-1.0896,lighting_relevance,-1.0738,reduced_activity_context reduced risk (-6.73); contextual_footfall_proxy reduced risk (-2.14); distance_m reduced risk (-2.11); distance_to_public_toilet_m reduced risk (-1.09); lighting_relevance reduced risk (-1.07)
1023,Model Town to Shalimar Bagh,North West,Day,0,15.9913,10.8448,Low,reduced_activity_context,-6.7853,contextual_footfall_proxy,-2.5656,distance_m,-2.1419,distance_to_public_toilet_m,-1.1017,lighting_relevance,-1.0738,reduced_activity_context reduced risk (-6.79); contextual_footfall_proxy reduced risk (-2.57); distance_m reduced risk (-2.14); distance_to_public_toilet_m reduced risk (-1.10); lighting_relevance reduced risk (-1.07)
1023,Model Town to Shalimar Bagh,North West,Day,1,15.9913,15.8448,Low,reduced_activity_context,-6.7853,contextual_footfall_proxy,-2.5656,distance_m,-2.1419,distance_to_public_toilet_m,-1.1017,lighting_relevance,-1.0738,reduced_activity_context reduced risk (-6.79); contextual_footfall_proxy reduced risk (-2.57); distance_m reduced risk (-2.14); distance_to_public_toilet_m reduced risk (-1.10); lighting_relevance reduced risk (-1.07)
1023,Model Town to Shalimar Bagh,North West,Evening,0,20.9288,21.3448,Low,reduced_activity_context,-6.5531,distance_m,-2.1042,contextual_footfall_proxy,1.1571,distance_to_public_toilet_m,-1.0949,lighting_relevance,-1.0532,reduced_activity_context reduced risk (-6.55); distance_m reduced risk (-2.10); contextual_footfall_proxy increased risk (+1.16); distance_to_public_toilet_m reduced risk (-1.09); lighting_relevance reduced risk (-1.05)
1023,Model Town to Shalimar Bagh,North West,Evening,1,20.9288,26.3448,Low,reduced_activity_context,-6.5531,distance_m,-2.1042,contextual_footfall_proxy,1.1571,distance_to_public_toilet_m,-1.0949,lighting_relevance,-1.0532,reduced_activity_context reduced risk (-6.55); distance_m reduced risk (-2.10); contextual_footfall_proxy increased risk (+1.16); distance_to_public_toilet_m reduced risk (-1.09); lighting_relevance reduced risk (-1.05)
1023,Model Town to Shalimar Bagh,North West,Night,0,35.9245,31.8448,Low,reduced_activity_context,10.1626,distance_m,-2.6115,lighting_relevance,1.6479,footfall_proxy,-1.0003,contextual_footfall_proxy,-0.975,reduced_activity_context increased risk (+10.16); distance_m reduced risk (-2.61); lighting_relevance increased risk (+1.65); footfall_proxy reduced risk (-1.00); contextual_footfall_proxy reduced risk (-0.97)
1023,Model Town to Shalimar Bagh,North West,Night,1,35.9245,36.8448,Moderate,reduced_activity_context,10.1626,distance_m,-2.6115,lighting_relevance,1.6479,footfall_proxy,-1.0003,contextual_footfall_proxy,-0.975,reduced_activity_context increased risk (+10.16); distance_m reduced risk (-2.61); lighting_relevance increased risk (+1.65); footfall_proxy reduced risk (-1.00); contextual_footfall_proxy reduced risk (-0.97)
1023,Model Town to Shalimar Bagh,North West,Late Night,0,39.5454,38.8448,Moderate,reduced_activity_context,10.5453,distance_m,-2.4174,lighting_relevance,1.7225,contextual_footfall_proxy,1.042,footfall_proxy,-0.9311,reduced_activity_context increased risk (+10.55); distance_m reduced risk (-2.42); lighting_relevance increased risk (+1.72); contextual_footfall_proxy increased risk (+1.04); footfall_proxy reduced risk (-0.93)
1023,Model Town to Shalimar Bagh,North West,Late Night,1,39.5454,43.8448,Moderate,reduced_activity_context,10.5453,distance_m,-2.4174,lighting_relevance,1.7225,contextual_footfall_proxy,1.042,footfall_proxy,-0.9311,reduced_activity_context increased risk (+10.55); distance_m reduced risk (-2.42); lighting_relevance increased risk (+1.72); contextual_footfall_proxy increased risk (+1.04); footfall_proxy reduced risk (-0.93)
1024,Shalimar Bagh to Rohini Sec 18,North West,Morning,0,16.627,14.3448,Low,reduced_activity_context,-6.5075,contextual_footfall_proxy,-1.7393,distance_m,-1.6113,distance_to_public_toilet_m,-1.0631,lighting_relevance,-1.0395,reduced_activity_context reduced risk (-6.51); contextual_footfall_proxy reduced risk (-1.74); distance_m reduced risk (-1.61); distance_to_public_toilet_m reduced risk (-1.06); lighting_relevance reduced risk (-1.04)
1024,Shalimar Bagh to Rohini Sec 18,North West,Morning,1,16.627,19.3448,Low,reduced_activity_context,-6.5075,contextual_footfall_proxy,-1.7393,distance_m,-1.6113,distance_to_public_toilet_m,-1.0631,lighting_relevance,-1.0395,reduced_activity_context reduced risk (-6.51); contextual_footfall_proxy reduced risk (-1.74); distance_m reduced risk (-1.61); distance_to_public_toilet_m reduced risk (-1.06); lighting_relevance reduced risk (-1.04)
1024,Shalimar Bagh to Rohini Sec 18,North West,Day,0,15.492,10.8448,Low,reduced_activity_context,-6.5985,contextual_footfall_proxy,-2.3947,distance_m,-1.6451,lighting_score,-1.1463,distance_to_public_toilet_m,-1.0863,reduced_activity_context reduced risk (-6.60); contextual_footfall_proxy reduced risk (-2.39); distance_m reduced risk (-1.65); lighting_score reduced risk (-1.15); distance_to_public_toilet_m reduced risk (-1.09)
1024,Shalimar Bagh to Rohini Sec 18,North West,Day,1,15.492,15.8448,Low,reduced_activity_context,-6.5985,contextual_footfall_proxy,-2.3947,distance_m,-1.6451,lighting_score,-1.1463,distance_to_public_toilet_m,-1.0863,reduced_activity_context reduced risk (-6.60); contextual_footfall_proxy reduced risk (-2.39); distance_m reduced risk (-1.65); lighting_score reduced risk (-1.15); distance_to_public_toilet_m reduced risk (-1.09)
1024,Shalimar Bagh to Rohini Sec 18,North West,Evening,0,21.1637,21.3448,Low,reduced_activity_context,-5.8419,distance_m,-1.3268,distance_to_public_toilet_m,-0.9398,lighting_relevance,-0.8909,footfall_proxy,-0.6345,reduced_activity_context reduced risk (-5.84); distance_m reduced risk (-1.33); distance_to_public_toilet_m reduced risk (-0.94); lighting_relevance reduced risk (-0.89); footfall_proxy reduced risk (-0.63)
1024,Shalimar Bagh to Rohini Sec 18,North West,Evening,1,21.1637,26.3448,Low,reduced_activity_context,-5.8419,distance_m,-1.3268,distance_to_public_toilet_m,-0.9398,lighting_relevance,-0.8909,footfall_proxy,-0.6345,reduced_activity_context reduced risk (-5.84); distance_m reduced risk (-1.33); distance_to_public_toilet_m reduced risk (-0.94); lighting_relevance reduced risk (-0.89); footfall_proxy reduced risk (-0.63)
1024,Shalimar Bagh to Rohini Sec 18,North West,Night,0,36.5559,31.8448,Low,reduced_activity_context,9.8927,lighting_score,-1.7084,lighting_relevance,1.5844,distance_m,-1.4504,cctv_coverage_score,-1.2246,reduced_activity_context increased risk (+9.89); lighting_score reduced risk (-1.71); lighting_relevance increased risk (+1.58); distance_m reduced risk (-1.45); cctv_coverage_score reduced risk (-1.22)
1024,Shalimar Bagh to Rohini Sec 18,North West,Night,1,36.5559,36.8448,Moderate,reduced_activity_context,9.8927,lighting_score,-1.7084,lighting_relevance,1.5844,distance_m,-1.4504,cctv_coverage_score,-1.2246,reduced_activity_context increased risk (+9.89); lighting_score reduced risk (-1.71); lighting_relevance increased risk (+1.58); distance_m reduced risk (-1.45); cctv_coverage_score reduced risk (-1.22)
1024,Shalimar Bagh to Rohini Sec 18,North West,Late Night,0,39.2344,38.8448,Moderate,reduced_activity_context,10.2722,lighting_relevance,1.6096,lighting_score,-1.3837,distance_m,-1.3072,distance_to_public_toilet_m,-0.8353,reduced_activity_context increased risk (+10.27); lighting_relevance increased risk (+1.61); lighting_score reduced risk (-1.38); distance_m reduced risk (-1.31); distance_to_public_toilet_m reduced risk (-0.84)
1024,Shalimar Bagh to Rohini Sec 18,North West,Late Night,1,39.2344,43.8448,Moderate,reduced_activity_context,10.2722,lighting_relevance,1.6096,lighting_score,-1.3837,distance_m,-1.3072,distance_to_public_toilet_m,-0.8353,reduced_activity_context increased risk (+10.27); lighting_relevance increased risk (+1.61); lighting_score reduced risk (-1.38); distance_m reduced risk (-1.31); distance_to_public_toilet_m reduced risk (-0.84)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Morning,0,17.9193,15.5334,Low,reduced_activity_context,-6.2114,distance_m,-4.1018,distance_to_public_toilet_m,-2.2864,footfall_proxy,-1.693,lighting_score,0.9802,reduced_activity_context reduced risk (-6.21); distance_m reduced risk (-4.10); distance_to_public_toilet_m reduced risk (-2.29); footfall_proxy reduced risk (-1.69); lighting_score increased risk (+0.98)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Morning,1,17.9193,20.5334,Low,reduced_activity_context,-6.2114,distance_m,-4.1018,distance_to_public_toilet_m,-2.2864,footfall_proxy,-1.693,lighting_score,0.9802,reduced_activity_context reduced risk (-6.21); distance_m reduced risk (-4.10); distance_to_public_toilet_m reduced risk (-2.29); footfall_proxy reduced risk (-1.69); lighting_score increased risk (+0.98)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Day,0,15.0923,12.0334,Low,reduced_activity_context,-6.6214,distance_m,-4.1245,distance_to_public_toilet_m,-2.4326,footfall_proxy,-1.7784,contextual_footfall_proxy,-1.4346,reduced_activity_context reduced risk (-6.62); distance_m reduced risk (-4.12); distance_to_public_toilet_m reduced risk (-2.43); footfall_proxy reduced risk (-1.78); contextual_footfall_proxy reduced risk (-1.43)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Day,1,15.0923,17.0334,Low,reduced_activity_context,-6.6214,distance_m,-4.1245,distance_to_public_toilet_m,-2.4326,footfall_proxy,-1.7784,contextual_footfall_proxy,-1.4346,reduced_activity_context reduced risk (-6.62); distance_m reduced risk (-4.12); distance_to_public_toilet_m reduced risk (-2.43); footfall_proxy reduced risk (-1.78); contextual_footfall_proxy reduced risk (-1.43)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Evening,0,24.8477,22.5334,Low,contextual_footfall_proxy,5.5848,reduced_activity_context,-5.4664,distance_m,-3.7556,distance_to_public_toilet_m,-2.06,footfall_proxy,-1.4848,contextual_footfall_proxy increased risk (+5.58); reduced_activity_context reduced risk (-5.47); distance_m reduced risk (-3.76); distance_to_public_toilet_m reduced risk (-2.06); footfall_proxy reduced risk (-1.48)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Evening,1,24.8477,27.5334,Low,contextual_footfall_proxy,5.5848,reduced_activity_context,-5.4664,distance_m,-3.7556,distance_to_public_toilet_m,-2.06,footfall_proxy,-1.4848,contextual_footfall_proxy increased risk (+5.58); reduced_activity_context reduced risk (-5.47); distance_m reduced risk (-3.76); distance_to_public_toilet_m reduced risk (-2.06); footfall_proxy reduced risk (-1.48)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Night,0,34.8106,33.0334,Moderate,reduced_activity_context,10.3899,distance_m,-4.155,contextual_footfall_proxy,-3.7232,distance_to_public_toilet_m,-1.9401,lighting_relevance,1.6114,reduced_activity_context increased risk (+10.39); distance_m reduced risk (-4.15); contextual_footfall_proxy reduced risk (-3.72); distance_to_public_toilet_m reduced risk (-1.94); lighting_relevance increased risk (+1.61)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Night,1,34.8106,38.0334,Moderate,reduced_activity_context,10.3899,distance_m,-4.155,contextual_footfall_proxy,-3.7232,distance_to_public_toilet_m,-1.9401,lighting_relevance,1.6114,reduced_activity_context increased risk (+10.39); distance_m reduced risk (-4.15); contextual_footfall_proxy reduced risk (-3.72); distance_to_public_toilet_m reduced risk (-1.94); lighting_relevance increased risk (+1.61)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Late Night,0,42.2032,40.0334,Moderate,reduced_activity_context,11.4803,distance_m,-3.9811,lighting_relevance,1.8571,distance_to_public_toilet_m,-1.833,lighting_score,1.5703,reduced_activity_context increased risk (+11.48); distance_m reduced risk (-3.98); lighting_relevance increased risk (+1.86); distance_to_public_toilet_m reduced risk (-1.83); lighting_score increased risk (+1.57)
1025,Daryaganj to Preet Vihar (Vikas Marg),East,Late Night,1,42.2032,45.0334,Moderate,reduced_activity_context,11.4803,distance_m,-3.9811,lighting_relevance,1.8571,distance_to_public_toilet_m,-1.833,lighting_score,1.5703,reduced_activity_context increased risk (+11.48); distance_m reduced risk (-3.98); lighting_relevance increased risk (+1.86); distance_to_public_toilet_m reduced risk (-1.83); lighting_score increased risk (+1.57)
1026,Preet Vihar to Shahdara,East,Morning,0,17.747,15.5307,Low,reduced_activity_context,-6.2648,distance_m,-3.1332,distance_to_public_toilet_m,-2.1689,footfall_proxy,-1.4869,lighting_score,1.0854,reduced_activity_context reduced risk (-6.26); distance_m reduced risk (-3.13); distance_to_public_toilet_m reduced risk (-2.17); footfall_proxy reduced risk (-1.49); lighting_score increased risk (+1.09)
1026,Preet Vihar to Shahdara,East,Morning,1,17.747,20.5307,Low,reduced_activity_context,-6.2648,distance_m,-3.1332,distance_to_public_toilet_m,-2.1689,footfall_proxy,-1.4869,lighting_score,1.0854,reduced_activity_context reduced risk (-6.26); distance_m reduced risk (-3.13); distance_to_public_toilet_m reduced risk (-2.17); footfall_proxy reduced risk (-1.49); lighting_score increased risk (+1.09)
1026,Preet Vihar to Shahdara,East,Day,0,15.615,12.0307,Low,reduced_activity_context,-6.4571,distance_m,-3.2115,contextual_footfall_proxy,-2.392,distance_to_public_toilet_m,-2.1657,footfall_proxy,-1.496,reduced_activity_context reduced risk (-6.46); distance_m reduced risk (-3.21); contextual_footfall_proxy reduced risk (-2.39); distance_to_public_toilet_m reduced risk (-2.17); footfall_proxy reduced risk (-1.50)
1026,Preet Vihar to Shahdara,East,Day,1,15.615,17.0307,Low,reduced_activity_context,-6.4571,distance_m,-3.2115,contextual_footfall_proxy,-2.392,distance_to_public_toilet_m,-2.1657,footfall_proxy,-1.496,reduced_activity_context reduced risk (-6.46); distance_m reduced risk (-3.21); contextual_footfall_proxy reduced risk (-2.39); distance_to_public_toilet_m reduced risk (-2.17); footfall_proxy reduced risk (-1.50)
1026,Preet Vihar to Shahdara,East,Evening,0,25.12,22.5307,Low,reduced_activity_context,-5.252,contextual_footfall_proxy,4.5669,distance_m,-2.9629,distance_to_public_toilet_m,-1.8702,footfall_proxy,-1.2486,reduced_activity_context reduced risk (-5.25); contextual_footfall_proxy increased risk (+4.57); distance_m reduced risk (-2.96); distance_to_public_toilet_m reduced risk (-1.87); footfall_proxy reduced risk (-1.25)
1026,Preet Vihar to Shahdara,East,Evening,1,25.12,27.5307,Low,reduced_activity_context,-5.252,contextual_footfall_proxy,4.5669,distance_m,-2.9629,distance_to_public_toilet_m,-1.8702,footfall_proxy,-1.2486,reduced_activity_context reduced risk (-5.25); contextual_footfall_proxy increased risk (+4.57); distance_m reduced risk (-2.96); distance_to_public_toilet_m reduced risk (-1.87); footfall_proxy reduced risk (-1.25)
1026,Preet Vihar to Shahdara,East,Night,0,35.5883,33.0307,Moderate,reduced_activity_context,9.9839,distance_m,-3.288,contextual_footfall_proxy,-2.4207,distance_to_public_toilet_m,-1.7324,lighting_relevance,1.5363,reduced_activity_context increased risk (+9.98); distance_m reduced risk (-3.29); contextual_footfall_proxy reduced risk (-2.42); distance_to_public_toilet_m reduced risk (-1.73); lighting_relevance increased risk (+1.54)
1026,Preet Vihar to Shahdara,East,Night,1,35.5883,38.0307,Moderate,reduced_activity_context,9.9839,distance_m,-3.288,contextual_footfall_proxy,-2.4207,distance_to_public_toilet_m,-1.7324,lighting_relevance,1.5363,reduced_activity_context increased risk (+9.98); distance_m reduced risk (-3.29); contextual_footfall_proxy reduced risk (-2.42); distance_to_public_toilet_m reduced risk (-1.73); lighting_relevance increased risk (+1.54)
1026,Preet Vihar to Shahdara,East,Late Night,0,41.6821,40.0307,Moderate,reduced_activity_context,11.2671,distance_m,-3.3258,lighting_relevance,1.7568,distance_to_public_toilet_m,-1.6996,lighting_score,1.6253,reduced_activity_context increased risk (+11.27); distance_m reduced risk (-3.33); lighting_relevance increased risk (+1.76); distance_to_public_toilet_m reduced risk (-1.70); lighting_score increased risk (+1.63)
1026,Preet Vihar to Shahdara,East,Late Night,1,41.6821,45.0307,Moderate,reduced_activity_context,11.2671,distance_m,-3.3258,lighting_relevance,1.7568,distance_to_public_toilet_m,-1.6996,lighting_score,1.6253,reduced_activity_context increased risk (+11.27); distance_m reduced risk (-3.33); lighting_relevance increased risk (+1.76); distance_to_public_toilet_m reduced risk (-1.70); lighting_score increased risk (+1.63)
1027,Shahdara to Seelampur,North East,Morning,0,17.2311,16.3786,Low,reduced_activity_context,-6.5474,lighting_score,-3.9427,cctv_coverage_score,-1.6416,distance_to_public_toilet_m,-1.5986,distance_m,1.1315,reduced_activity_context reduced risk (-6.55); lighting_score reduced risk (-3.94); cctv_coverage_score reduced risk (-1.64); distance_to_public_toilet_m reduced risk (-1.60); distance_m increased risk (+1.13)
